account_id,account_name,signup_date,seats,is_trial,churn_flag,days_since_signup,n_subscriptions,n_churned_subs,n_upgrades,n_downgrades,n_trial_subs,total_mrr,max_mrr,avg_mrr,auto_renew_pct,tenure_days,latest_mrr,sub_churn_rate,upgrade_net,total_usage_events,unique_features_used,total_usage_duration_mins,total_errors,beta_feature_pct,avg_usage_count,error_rate,feature_breadth,n_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,n_escalations,urgent_pct,escalation_rate,n_churn_events,had_reactivation,had_preceding_downgrade,had_preceding_upgrade,total_refund_usd,primary_churn_reason_budget,primary_churn_reason_competitor,primary_churn_reason_features,primary_churn_reason_pricing,primary_churn_reason_support,primary_churn_reason_unknown,days_since_last_usage,usage_last_30d,usage_last_90d,recency_ratio,has_active_sub,active_mrr,usage_per_seat,tickets_per_seat,mrr_per_seat,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,billing_freq_annual,billing_freq_monthly
A-39ddf4,Company_435,2024-12-05,40,False,False,228,9,1,0,0,0,35836,7960,3981.8,0.778,22,7960,0.1111111111111111,0,46,27,2327.6,36,0.13,9.89,0.7826,0.675,5.0,23.0,76.2,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,218,0,0,0.0,1,33876,1.15,0.125,895.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-34ea2f,Company_436,2024-08-15,8,False,True,340,12,2,3,0,3,14583,4179,1215.2,0.667,106,3184,0.16666666666666666,3,57,29,2919.3,30,0.053,9.65,0.5263,0.725,8.0,35.2,65.6,3.88,0.0,0.375,0.0,2.0,0.0,0.0,1.0,1.85,False,False,False,False,False,True,206,0,0,0.0,1,10404,7.12,1.0,1822.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-716841,Company_437,2024-05-06,45,False,False,441,8,0,0,0,2,26234,8955,3279.2,1.0,434,8955,0.0,0,34,26,1852.7,13,0.029,10.12,0.3824,0.65,5.0,29.8,112.8,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,213,0,0,0.0,1,26234,0.76,0.111,583.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-558c72,Company_438,2023-06-01,12,False,False,781,7,1,1,0,0,9171,2985,1310.1,0.857,236,735,0.14285714285714285,1,30,19,1392.3,16,0.133,9.87,0.5333,0.475,4.0,64.2,79.2,4.25,1.0,0.25,0.25,1.0,0.0,0.0,0.0,43.01,False,False,False,False,True,False,219,0,0,0.0,1,6783,2.5,0.333,764.2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-b11cd0,Company_439,2023-01-20,26,True,True,913,6,2,0,0,2,4806,1764,801.0,1.0,615,1274,0.3333333333333333,0,29,21,1428.5,16,0.034,9.59,0.5517,0.525,4.0,38.5,140.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,4312,1.12,0.154,184.8,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-cc1d8d,Company_440,2024-12-08,5,False,False,225,13,0,1,1,3,8947,1596,688.2,0.846,225,1194,0.0,0,63,33,3406.1,48,0.175,9.81,0.7619,0.825,5.0,30.2,99.2,4.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,217.22,False,False,True,False,False,False,218,0,0,0.0,1,8947,12.6,1.0,1789.4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-7f4db3,Company_441,2023-03-05,4,False,False,869,15,3,0,1,4,26276,8955,1751.7,0.867,644,4776,0.2,-1,90,36,4633.3,46,0.067,9.38,0.5111,0.9,5.0,16.6,91.4,3.4,1.0,0.2,0.2,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,213,0,0,0.0,1,21304,22.5,1.25,6569.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-db5e9e,Company_442,2024-11-09,4,False,False,254,8,1,0,1,2,9251,3383,1156.4,0.75,46,588,0.125,-1,57,29,2847.6,27,0.123,10.28,0.4737,0.725,2.0,66.0,97.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,202,0,0,0.0,1,5868,14.25,0.5,2312.8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-cc102e,Company_443,2024-04-15,13,False,False,462,10,1,1,0,1,10063,2985,1006.3,0.8,144,247,0.1,1,43,26,2026.1,39,0.116,9.16,0.907,0.65,4.0,33.2,109.0,4.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,111.16,False,False,False,True,False,False,205,0,0,0.0,1,8005,3.31,0.308,774.1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
A-82d8a6,Company_444,2024-11-28,5,False,False,235,17,4,5,2,4,27966,13532,1645.1,0.882,28,245,0.23529411764705882,3,70,32,3309.0,38,0.129,9.44,0.5429,0.8,5.0,42.2,112.0,3.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,216,0,0,0.0,1,27626,14.0,1.0,5593.2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-dec005,Company_445,2023-10-13,21,False,False,647,10,1,1,0,2,30744,10746,3074.4,0.7,413,10746,0.1,1,51,31,2420.2,44,0.118,9.31,0.8627,0.775,2.0,59.0,152.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,206,0,0,0.0,1,19998,2.43,0.095,1464.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
A-5790f4,Company_446,2024-12-22,1,True,False,211,6,1,0,0,1,18926,12537,3154.3,0.5,7,627,0.16666666666666666,0,35,25,1598.1,26,0.057,9.17,0.7429,0.625,4.0,44.0,57.2,4.0,1.0,0.25,0.25,3.0,0.0,0.0,1.0,444.1,False,True,False,False,False,False,224,0,0,0.0,1,17334,35.0,4.0,18926.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
A-7c83a1,Company_447,2024-05-06,12,False,False,441,12,3,0,1,2,16731,5174,1394.2,0.917,204,1176,0.25,-1,62,29,3391.8,23,0.065,10.19,0.371,0.725,4.0,42.0,86.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,202,0,0,0.0,1,10741,5.17,0.333,1394.2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True
A-297a2d,Company_448,2023-05-05,27,False,False,808,5,0,3,0,1,14373,7164,2874.6,0.8,706,5373,0.0,3,25,23,1173.5,22,0.24,9.76,0.88,0.575,2.0,32.5,84.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,249,0,0,0.0,1,14373,0.93,0.074,532.3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
A-4c56c9,Company_449,2023-12-20,9,False,True,579,13,3,0,0,2,30471,9751,2343.9,0.769,204,342,0.23076923076923078,0,64,34,3265.4,38,0.109,9.73,0.5938,0.85,5.0,38.6,68.2,3.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44.23,True,False,False,False,False,False,225,0,0,0.0,1,16256,7.11,0.556,3385.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
A-cbbe12,Company_450,2023-03-22,40,False,False,852,6,2,1,1,2,13081,7960,2180.2,0.833,460,7960,0.3333333333333333,0,22,14,833.0,10,0.0,8.09,0.4545,0.35,6.0,38.0,74.5,4.17,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,231,0,0,0.0,1,12321,0.55,0.15,327.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
A-4a267b,Company_451,2024-05-05,25,False,False,442,10,2,1,1,2,29687,12537,2968.7,0.9,229,0,0.2,0,50,31,2516.4,22,0.14,9.96,0.44,0.775,4.0,16.2,105.0,4.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,64.54,False,False,False,False,True,False,238,0,0,0.0,1,22458,2.0,0.16,1187.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
A-bcbe98,Company_452,2024-07-29,46,False,False,357,11,0,2,1,2,21666,9154,1969.6,0.818,357,874,0.0,1,65,34,2893.6,43,0.185,9.77,0.6615,0.85,7.0,38.3,61.6,4.0,1.0,0.429,0.143,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,219,0,0,0.0,1,21666,1.41,0.152,471.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
A-427b69,Company_453,2024-08-23,17,False,False,332,10,1,0,0,2,19958,6766,1995.8,0.7,93,323,0.1,0,70,32,3596.7,36,0.157,9.97,0.5143,0.8,2.0,31.5,109.5,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,206,0,0,0.0,1,18194,4.12,0.118,1174.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-0be015,Company_454,2024-10-15,19,False,False,279,5,1,0,0,2,1178,456,235.6,0.6,22,0,0.2,0,28,19,1470.1,13,0.107,10.61,0.4643,0.475,7.0,40.3,84.9,4.14,1.0,0.286,0.143,1.0,0.0,0.0,0.0,74.68,False,False,False,False,False,True,271,0,0,0.0,1,817,1.47,0.368,62.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
A-054577,Company_455,2024-04-28,2,False,False,449,16,1,1,1,1,44601,16915,2787.6,0.875,216,392,0.0625,0,85,36,3662.4,52,0.118,9.8,0.6118,0.9,1.0,46.0,70.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,202,0,0,0.0,1,44145,42.5,0.5,22300.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
A-bc87bc,Company_456,2024-07-17,3,False,False,369,8,2,0,0,1,12032,6169,1504.0,1.0,95,152,0.25,0,36,24,2252.7,14,0.083,10.94,0.3889,0.6,7.0,40.6,112.0,3.86,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,212,0,0,0.0,1,11690,12.0,2.333,4010.7,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
A-0f7d77,Company_457,2024-10-28,3,False,False,266,6,1,0,0,1,2326,1393,387.7,0.5,50,133,0.16666666666666666,0,30,23,1565.6,19,0.033,9.93,0.6333,0.575,5.0,27.2,74.6,4.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,203,0,0,0.0,1,2326,10.0,1.667,775.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
A-e7beab,Company_458,2023-10-20,5,False,False,640,7,3,0,0,1,11332,4179,1618.9,1.0,433,245,0.42857142857142855,0,36,22,2184.6,17,0.056,10.36,0.4722,0.55,6.0,36.7,124.7,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,281,0,0,0.0,1,5913,7.2,1.2,2266.4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
A-a09355,Company_459,2024-08-10,14,False,False,345,16,1,0,1,1,34140,6567,2133.8,0.875,94,686,0.0625,-1,78,33,3617.7,47,0.103,10.1,0.6026,0.825,5.0,32.6,66.6,4.0,0.0,0.6,0.0,2.0,0.0,0.0,1.0,135.11,False,False,False,False,True,False,202,0,0,0.0,1,33454,5.57,0.357,2438.6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
A-31ab9a,Company_460,2024-03-03,3,False,False,505,7,0,0,0,1,15802,5771,2257.4,0.857,485,2786,0.0,0,34,19,2165.3,23,0.118,10.0,0.6765,0.475,7.0,43.1,67.7,3.71,0.0,0.286,0.0,2.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,232,0,0,0.0,1,15802,11.33,2.333,5267.3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
A-0158bb,Company_461,2024-05-22,5,False,False,425,6,0,1,0,2,4070,2205,678.3,0.833,417,2205,0.0,1,36,19,2034.2,22,0.083,10.11,0.6111,0.475,1.0,32.0,50.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,205,0,0,0.0,1,4070,7.2,0.2,814.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
A-f19b24,Company_462,2023-01-10,29,True,False,923,3,0,0,0,0,2523,1421,841.0,1.0,491,551,0.0,0,12,12,766.9,10,0.0,9.92,0.8333,0.3,2.0,35.5,74.0,4.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,260,0,0,0.0,1,2523,0.41,0.069,87.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-798a3f,Company_463,2023-10-19,12,False,True,641,9,2,1,0,2,14152,5174,1572.4,0.778,321,2587,0.2222222222222222,1,37,19,1752.4,19,0.081,9.51,0.5135,0.475,5.0,33.0,45.2,4.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,232,0,0,0.0,1,13563,3.08,0.417,1179.3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
A-42b791,Company_464,2024-05-20,3,False,False,427,7,1,0,0,0,19060,14925,2722.9,0.571,167,380,0.14285714285714285,0,32,19,1411.6,6,0.062,9.75,0.1875,0.475,3.0,33.7,72.0,4.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,213,0,0,0.0,1,18547,10.67,1.0,6353.3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
A-068fc6,Company_465,2023-07-17,35,False,False,735,10,1,1,0,1,29085,6965,2908.5,0.9,424,6965,0.1,1,59,32,3150.6,29,0.085,10.14,0.4915,0.8,5.0,38.8,121.4,4.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,204,0,0,0.0,1,22120,1.69,0.143,831.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
A-6f50ae,Company_466,2023-09-21,19,False,True,669,14,0,0,1,2,26608,9950,1900.6,0.643,618,3781,0.0,-1,83,35,4000.2,48,0.06,9.77,0.5783,0.875,5.0,31.0,87.4,4.4,0.0,0.2,0.0,2.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,211,0,0,0.0,1,26608,4.37,0.263,1400.4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
A-a2485e,Company_467,2024-08-04,3,True,False,351,6,0,0,1,0,8775,3383,1462.5,0.667,347,3383,0.0,-1,28,22,1710.8,13,0.179,11.32,0.4643,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,236,0,0,0.0,1,8775,9.33,0.0,2925.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
A-bb1eaa,Company_468,2024-06-11,21,False,False,405,5,0,0,1,0,10381,4179,2076.2,1.0,386,1225,0.0,-1,17,15,755.6,7,0.118,9.65,0.4118,0.375,6.0,23.5,92.3,4.17,0.0,0.667,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,247,0,0,0.0,1,10381,0.81,0.286,494.3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-cc98bc,Company_469,2023-05-24,32,False,False,789,10,1,1,0,2,21567,6368,2156.7,0.9,454,0,0.1,1,53,29,2674.5,24,0.057,10.4,0.4528,0.725,3.0,4.7,122.3,4.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,209,0,0,0.0,1,19999,1.66,0.094,674.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
A-d77f4c,Company_470,2023-09-25,4,True,False,665,14,2,4,1,1,48726,18706,3480.4,0.786,421,196,0.14285714285714285,3,62,31,3034.1,32,0.097,9.95,0.5161,0.775,2.0,31.0,75.0,4.0,0.0,0.5,0.0,3.0,0.0,1.0,0.0,0.0,False,False,False,False,False,True,213,0,0,0.0,1,48378,15.5,0.5,12181.5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False
A-ccabf0,Company_471,2023-11-06,1,False,False,623,10,2,0,1,1,22379,11741,2237.9,0.9,393,0,0.2,-1,50,31,2818.1,29,0.16,10.12,0.58,0.775,4.0,46.2,89.8,3.75,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,False,True,False,False,False,False,203,0,0,0.0,1,22281,50.0,4.0,22379.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
A-700ade,Company_472,2024-10-31,1,True,False,263,8,2,0,0,0,16875,9552,2109.4,0.625,54,950,0.25,0,29,20,1423.0,18,0.069,9.79,0.6207,0.5,4.0,30.2,53.5,4.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,282,0,0,0.0,1,13859,29.0,4.0,16875.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
A-4a4c2d,Company_473,2023-05-02,54,False,False,811,13,1,1,1,2,33966,10746,2612.8,0.769,206,2646,0.07692307692307693,0,59,28,2736.8,37,0.017,9.95,0.6271,0.7,5.0,42.0,104.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,205,0,0,0.0,1,32940,1.09,0.093,629.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
A-b7ef83,Company_474,2024-05-29,1,True,False,418,15,1,2,0,0,35868,8955,2391.2,0.667,181,588,0.06666666666666667,2,72,34,3613.0,39,0.111,10.25,0.5417,0.85,2.0,47.5,79.0,4.0,0.0,0.5,0.0,2.0,1.0,0.0,1.0,60.25,True,False,False,False,False,False,208,0,0,0.0,1,26913,72.0,2.0,35868.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True
A-e08cd3,Company_475,2024-09-21,67,True,False,303,11,1,0,1,1,71020,13333,6456.4,0.636,82,1273,0.09090909090909091,-1,43,30,2301.1,21,0.163,10.05,0.4884,0.75,8.0,30.4,93.0,4.0,0.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,203,0,0,0.0,1,67737,0.64,0.119,1060.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-19b2c8,Company_476,2023-06-06,20,False,False,776,13,0,1,0,1,26703,5572,2054.1,0.692,763,3980,0.0,1,63,31,3140.0,34,0.063,9.54,0.5397,0.775,3.0,29.3,90.0,4.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,203,0,0,0.0,1,26703,3.15,0.15,1335.2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
A-970c97,Company_477,2024-03-01,14,False,False,507,8,1,0,1,0,15381,5572,1922.6,0.5,290,931,0.125,-1,44,26,2228.9,24,0.045,10.09,0.5455,0.65,1.0,61.0,139.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,203,0,0,0.0,1,14868,3.14,0.071,1098.6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
A-6dee43,Company_478,2023-08-12,3,True,False,709,11,1,1,0,2,22770,15920,2070.0,0.727,367,0,0.09090909090909091,1,48,28,2375.6,11,0.042,9.6,0.2292,0.7,5.0,44.2,48.8,4.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,143.8,False,False,False,True,False,False,245,0,0,0.0,1,20075,16.0,1.667,7590.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-5ed98d,Company_479,2024-06-22,24,False,False,394,8,0,1,0,1,15478,4776,1934.8,0.875,388,0,0.0,1,32,23,1505.2,18,0.062,9.75,0.5625,0.575,5.0,35.8,91.8,4.2,0.0,0.4,0.0,2.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,218,0,0,0.0,1,15478,1.33,0.208,644.9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False
A-c58f49,Company_480,2024-07-31,70,True,False,355,7,0,1,0,1,70980,13930,10140.0,1.0,345,13930,0.0,1,38,24,1809.0,22,0.079,9.55,0.5789,0.6,3.0,36.3,60.0,4.33,1.0,0.667,0.333,3.0,0.0,1.0,1.0,159.96,False,True,False,False,False,False,224,0,0,0.0,1,70980,0.54,0.043,1014.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
A-9c18c4,Company_481,2023-07-27,11,False,True,725,10,2,3,0,1,17823,3781,1782.3,0.9,432,2189,0.2,3,56,30,2974.2,37,0.071,9.93,0.6607,0.75,4.0,42.2,130.2,4.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,220,0,0,0.0,1,13814,5.09,0.364,1620.3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
A-cc8c8f,Company_482,2024-06-16,23,False,False,400,7,1,1,1,2,15600,5572,2228.6,0.857,76,0,0.14285714285714285,0,28,20,1116.4,18,0.036,9.57,0.6429,0.5,2.0,14.5,123.0,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,242,0,0,0.0,1,15600,1.22,0.087,678.3,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
A-5f7781,Company_483,2024-08-20,22,False,False,335,5,0,1,0,1,10252,4378,2050.4,0.8,328,1078,0.0,1,18,16,1158.4,10,0.111,10.17,0.5556,0.4,2.0,28.5,42.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,208,0,0,0.0,1,10252,0.82,0.091,466.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
A-e1b9cd,Company_484,2023-02-26,40,False,True,876,15,3,0,3,1,37042,7960,2469.5,0.667,624,1960,0.2,-3,80,34,4060.3,47,0.112,10.5,0.5875,0.85,1.0,35.0,115.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,221,0,0,0.0,1,26362,2.0,0.025,926.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
A-ac85cd,Company_485,2024-07-31,53,False,False,355,12,3,1,2,1,41267,12139,3438.9,0.917,138,4165,0.25,-1,63,30,2933.4,29,0.079,10.06,0.4603,0.75,3.0,33.7,76.3,3.67,0.0,0.0,0.0,2.0,1.0,0.0,0.0,186.33,False,False,True,False,False,False,236,0,0,0.0,1,37663,1.19,0.057,778.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
A-d792a6,Company_486,2023-01-23,4,False,False,910,15,1,1,1,4,23049,12935,1536.6,0.933,392,12935,0.06666666666666667,0,68,32,3389.9,40,0.103,10.15,0.5882,0.8,5.0,40.6,97.8,4.0,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,202,0,0,0.0,1,22954,17.0,1.25,5762.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-ac9111,Company_487,2023-08-12,21,True,False,709,16,2,0,1,2,26626,6368,1664.1,0.875,288,4179,0.125,-1,83,36,4238.8,46,0.12,9.73,0.5542,0.9,3.0,24.7,89.7,4.33,0.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,206,0,0,0.0,1,25828,3.95,0.143,1267.9,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
A-18793f,Company_488,2024-12-18,148,True,False,215,11,1,1,0,2,78588,29452,7144.4,0.818,10,0,0.09090909090909091,1,48,30,2805.2,20,0.083,10.12,0.4167,0.75,5.0,45.2,101.6,3.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.41,False,False,False,False,True,False,221,0,0,0.0,1,75776,0.32,0.034,531.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
